order_time,order_id,order_date,allot_time,accept_time,pickup_time,delivered_time,rider_id,first_mile_distance,last_mile_distance,alloted_orders,delivered_orders,cancelled,undelivered_orders,lifetime_order_count,reassignment_method,reassignment_reason,reassigned_order,session_time,cancelled_time
2021-02-06 09:19:26,129142,2021-02-06 00:00:00,2021-02-06 09:19:27,2021-02-06 09:19:42,2021-02-06 09:30:49,2021-02-06 09:40:37,3552,1.6458,1.43,80.0,78.0,0,2.0,336.0,,,,51.6,
2021-02-06 09:19:27,129143,2021-02-06 00:00:00,2021-02-06 09:19:28,2021-02-06 09:19:35,2021-02-06 09:28:24,2021-02-06 09:39:15,1352,2.0236,3.93,304.0,303.0,0,1.0,524.0,,,,229.45,
2021-02-06 09:19:28,129144,2021-02-06 00:00:00,2021-02-06 09:20:06,2021-02-06 09:20:12,2021-02-06 09:35:40,2021-02-06 09:52:04,280,1.1179,1.16,20.0,20.0,0,0.0,1041.0,,,,211.05,
2021-02-06 09:19:32,129145,2021-02-06 00:00:00,2021-02-06 09:19:47,2021-02-06 09:21:05,2021-02-06 09:25:01,2021-02-06 09:33:57,8470,0.0529604538992,2.73,70.0,69.0,0,1.0,211.0,,,,187.78333333333333,
2021-02-06 09:19:33,129146,2021-02-06 00:00:00,2021-02-06 09:19:34,2021-02-06 09:19:41,2021-02-06 09:27:45,2021-02-06 09:38:37,11224,1.6443,3.03,33.0,32.0,0,1.0,1843.0,,,,203.08333333333331,
2021-02-06 09:19:39,129147,2021-02-06 00:00:00,2021-02-06 09:19:57,2021-02-06 09:32:51,2021-02-06 10:05:06,2021-02-06 10:19:34,9740,1.3788,3.08,,,0,,33.0,,,,202.7333333333333,
2021-02-06 09:19:39,129148,2021-02-06 00:00:00,2021-02-06 09:19:57,2021-02-06 09:20:15,2021-02-06 09:35:37,2021-02-06 09:52:43,8651,0.126290853661,2.63,24.0,23.0,0,1.0,113.0,,,,53.11666666666667,
2021-02-06 09:19:40,129149,2021-02-06 00:00:00,2021-02-06 09:34:41,2021-02-06 09:35:48,2021-02-06 09:41:47,2021-02-06 09:59:35,9190,0.3494,1.16,17.0,16.0,0,1.0,122.0,auto,Auto Reassignment basis Inaction. coreengine.tasks.repush_order_to_aa_bucket,1.0,177.1,
2021-02-06 09:19:40,129150,2021-02-06 00:00:00,2021-02-06 09:19:41,2021-02-06 09:20:25,2021-02-06 09:25:09,2021-02-06 09:38:45,1364,1.0913,3.67,,,0,,359.0,,,,103.16666666666669,
2021-02-06 09:19:41,129151,2021-02-06 00:00:00,2021-02-06 09:19:50,2021-02-06 09:22:34,2021-02-06 09:37:30,2021-02-06 09:53:23,2995,1.7674,4.21,163.0,162.0,0,1.0,732.0,,,,199.55,
2021-02-06 09:19:41,129152,2021-02-06 00:00:00,2021-02-06 09:19:42,2021-02-06 09:21:04,2021-02-06 09:33:55,2021-02-06 09:43:45,8826,1.6265,1.16,43.0,43.0,0,0.0,134.0,,,,349.68333333333334,
2021-02-06 09:19:44,129156,2021-02-06 00:00:00,2021-02-06 09:21:40,2021-02-06 09:24:53,2021-02-06 09:42:08,2021-02-06 10:14:17,8396,0.8851,1.47,48.0,46.0,0,2.0,112.0,,,,165.7,
2021-02-06 09:19:44,129155,2021-02-06 00:00:00,2021-02-06 09:19:56,2021-02-06 09:20:40,2021-02-06 09:34:55,2021-02-06 09:38:44,11507,2.4051,0.4,18.0,18.0,0,0.0,127.0,,,,218.2,
2021-02-06 09:19:44,129153,2021-02-06 00:00:00,2021-02-06 09:19:45,2021-02-06 09:21:06,2021-02-06 09:36:39,2021-02-06 09:50:51,11148,0.844,4.44,79.0,77.0,0,2.0,2068.0,,,,211.11666666666667,
2021-02-06 09:19:44,129154,2021-02-06 00:00:00,2021-02-06 09:20:25,2021-02-06 09:20:33,2021-02-06 09:27:06,2021-02-06 09:38:28,9172,0.5822,1.16,274.0,273.0,0,1.0,547.0,,,,157.11666666666667,
2021-02-06 09:19:45,129157,2021-02-06 00:00:00,2021-02-06 09:19:47,2021-02-06 09:20:17,2021-02-06 09:34:26,2021-02-06 09:44:52,1465,1.5583,3.06,271.0,269.0,0,2.0,524.0,,,,88.51666666666667,
2021-02-06 09:19:48,129158,2021-02-06 00:00:00,2021-02-06 09:20:24,2021-02-06 09:20:43,2021-02-06 09:27:23,2021-02-06 09:37:39,1729,0.00460607438313,1.96,9.0,9.0,0,0.0,28.0,,,,168.4,
2021-02-06 09:19:49,129159,2021-02-06 00:00:00,2021-02-06 09:19:57,2021-02-06 09:23:10,2021-02-06 09:44:47,2021-02-06 09:53:41,10497,2.3211,1.17,7.0,7.0,0,0.0,39.0,,,,169.81666666666666,
2021-02-06 09:19:49,129160,2021-02-06 00:00:00,2021-02-06 09:20:23,2021-02-06 09:21:26,2021-02-06 09:35:57,2021-02-06 09:48:04,3016,0.0784829597268,1.63,29.0,29.0,0,0.0,150.0,,,,153.76666666666665,
2021-02-06 09:19:51,129161,2021-02-06 00:00:00,2021-02-06 09:19:52,2021-02-06 09:21:00,2021-02-06 09:27:38,2021-02-06 09:43:03,2372,2.0002,5.6,110.0,110.0,0,0.0,800.0,,,,349.18333333333334,
2021-02-06 09:19:54,129162,2021-02-06 00:00:00,2021-02-06 09:24:07,2021-02-06 09:25:06,2021-02-06 09:47:14,2021-02-06 10:49:04,1440,2.6836,1.73,329.0,325.0,0,4.0,3868.0,,,,310.1333333333333,
2021-02-06 09:19:56,129163,2021-02-06 00:00:00,2021-02-06 09:21:00,2021-02-06 09:22:38,2021-02-06 09:28:42,2021-02-06 09:41:29,5628,0.868,1.61,71.0,71.0,0,0.0,143.0,,,,212.96666666666667,
2021-02-06 09:20:00,129164,2021-02-06 00:00:00,2021-02-06 09:20:52,2021-02-06 09:21:58,2021-02-06 09:32:18,2021-02-06 09:43:54,8772,1.7016,4.66,4.0,4.0,0,0.0,218.0,,,,262.5333333333333,
2021-02-06 09:20:01,129165,2021-02-06 00:00:00,2021-02-06 09:20:17,2021-02-06 09:21:11,2021-02-06 09:36:08,2021-02-06 09:58:23,168,2.8945,3.54,163.0,162.0,0,1.0,426.0,,,,223.5,
2021-02-06 09:20:02,129166,2021-02-06 00:00:00,2021-02-06 09:20:41,2021-02-06 09:20:53,2021-02-06 09:23:40,2021-02-06 09:29:02,6328,0.5384,1.64,190.0,189.0,0,1.0,1049.0,,,,226.66666666666663,
2021-02-06 09:20:06,129168,2021-02-06 00:00:00,2021-02-06 09:20:07,2021-02-06 09:21:17,2021-02-06 09:33:05,2021-02-06 09:38:47,1708,1.7916,0.55,200.0,199.0,0,1.0,235.0,,,,240.75,
2021-02-06 09:20:06,129167,2021-02-06 00:00:00,2021-02-06 09:20:41,2021-02-06 09:22:29,2021-02-06 09:41:48,2021-02-06 09:52:22,1585,1.8275,2.81,55.0,55.0,0,0.0,528.0,,,,230.1,
2021-02-06 09:20:07,129169,2021-02-06 00:00:00,2021-02-06 09:20:08,2021-02-06 09:21:41,2021-02-06 09:37:25,2021-02-06 09:43:41,372,2.3122,0.48,16.0,16.0,0,0.0,22.0,,,,230.11666666666667,
2021-02-06 09:20:08,129170,2021-02-06 00:00:00,2021-02-06 09:20:40,2021-02-06 09:22:48,2021-02-06 09:34:13,2021-02-06 10:00:02,2862,0.4584,3.63,287.0,286.0,0,1.0,1984.0,,,,227.6,
2021-02-06 09:20:11,129171,2021-02-06 00:00:00,2021-02-06 09:20:12,2021-02-06 09:20:23,2021-02-06 09:29:02,2021-02-06 09:34:30,1093,1.2622,0.93,282.0,281.0,0,1.0,1049.0,,,,227.75,
2021-02-06 09:20:14,129172,2021-02-06 00:00:00,2021-02-06 09:20:14,2021-02-06 09:21:37,2021-02-06 09:27:17,2021-02-06 09:34:06,9321,2.2581,3.1,107.0,107.0,0,0.0,249.0,,,,265.7,
2021-02-06 09:20:16,129173,2021-02-06 00:00:00,2021-02-06 09:23:41,2021-02-06 09:23:49,2021-02-06 09:36:42,2021-02-06 09:55:43,9189,2.0224,6.5,95.0,94.0,0,1.0,118.0,,,,69.13333333333334,
2021-02-06 09:20:16,129174,2021-02-06 00:00:00,2021-02-06 09:20:44,2021-02-06 09:21:03,2021-02-06 09:32:41,2021-02-06 09:52:25,12744,1.5548,4.5,6.0,6.0,0,0.0,1159.0,,,,203.58333333333331,
2021-02-06 09:20:17,129175,2021-02-06 00:00:00,2021-02-06 09:21:38,2021-02-06 09:21:43,2021-02-06 09:30:59,2021-02-06 09:39:13,1231,0.3248,0.69,72.0,72.0,0,0.0,273.0,,,,185.4,
2021-02-06 09:20:18,129176,2021-02-06 00:00:00,2021-02-06 09:20:35,2021-02-06 09:21:38,2021-02-06 09:29:52,2021-02-06 09:34:20,13192,2.2942,0.82,17.0,17.0,0,0.0,2894.0,,,,239.41666666666669,
2021-02-06 09:20:19,129177,2021-02-06 00:00:00,2021-02-06 09:20:31,2021-02-06 09:20:48,2021-02-06 09:42:56,2021-02-06 09:48:40,13191,1.5769,1.65,16.0,16.0,0,0.0,262.0,,,,6.45,
2021-02-06 09:20:22,129178,2021-02-06 00:00:00,2021-02-06 09:20:45,2021-02-06 09:23:12,2021-02-06 09:30:35,2021-02-06 10:01:32,12896,0.5989,2.3,178.0,178.0,0,0.0,348.0,,,,168.41666666666666,
2021-02-06 09:20:22,129179,2021-02-06 00:00:00,2021-02-06 09:21:06,2021-02-06 09:22:05,2021-02-06 09:28:22,2021-02-06 09:43:07,2035,1.7922,5.71,5.0,5.0,0,0.0,172.0,,,,50.18333333333333,
2021-02-06 09:20:22,129180,2021-02-06 00:00:00,2021-02-06 09:35:02,2021-02-06 09:35:11,2021-02-06 09:39:48,2021-02-06 09:52:47,1924,2.7184,4.5,206.0,206.0,0,0.0,1778.0,,,,307.75,
2021-02-06 09:20:23,129181,2021-02-06 00:00:00,2021-02-06 09:20:25,2021-02-06 09:22:12,2021-02-06 09:36:53,2021-02-06 09:47:20,3270,0.140752713283,1.01,112.0,111.0,0,1.0,1351.0,,,,346.0333333333333,
2021-02-06 09:20:24,129182,2021-02-06 00:00:00,2021-02-06 09:20:24,2021-02-06 09:21:01,2021-02-06 09:39:23,2021-02-06 09:57:49,3153,2.3605,0.55,79.0,78.0,0,1.0,1713.0,,,,325.01666666666665,
2021-02-06 09:20:27,129183,2021-02-06 00:00:00,2021-02-06 09:20:28,2021-02-06 09:21:57,2021-02-06 09:43:07,2021-02-06 09:54:22,2921,0.9348,2.17,91.0,89.0,0,2.0,11095.0,,,,169.45,
2021-02-06 09:20:27,129184,2021-02-06 00:00:00,2021-02-06 09:20:43,2021-02-06 09:20:56,2021-02-06 09:49:01,2021-02-06 09:59:23,8493,0.8031,1.07,142.0,141.0,0,1.0,270.0,,,,405.56666666666666,
2021-02-06 09:20:28,129185,2021-02-06 00:00:00,2021-02-06 09:20:58,2021-02-06 09:21:08,2021-02-06 09:34:35,2021-02-06 09:41:48,1217,1.0655,1.24,15.0,15.0,0,0.0,43.0,,,,172.78333333333333,
2021-02-06 09:20:31,129186,2021-02-06 00:00:00,2021-02-06 09:21:41,2021-02-06 09:22:54,2021-02-06 09:49:11,2021-02-06 10:11:56,2384,2.751,5.25,78.0,76.0,0,2.0,667.0,,,,168.38333333333333,
2021-02-06 09:20:33,129187,2021-02-06 00:00:00,2021-02-06 09:21:07,2021-02-06 09:22:01,2021-02-06 09:27:16,2021-02-06 09:40:39,575,0.9174,2.09,342.0,341.0,0,1.0,567.0,,,,169.55,
2021-02-06 09:20:37,129188,2021-02-06 00:00:00,2021-02-06 09:21:14,2021-02-06 09:21:30,2021-02-06 09:29:04,2021-02-06 09:46:37,11661,1.3631,1.93,163.0,162.0,0,1.0,425.0,,,,284.6333333333333,
2021-02-06 09:20:37,129189,2021-02-06 00:00:00,2021-02-06 09:20:38,2021-02-06 09:22:03,2021-02-06 09:28:37,2021-02-06 09:39:23,4948,0.7666,2.99,154.0,154.0,0,0.0,221.0,,,,230.61666666666667,
2021-02-06 09:20:37,129190,2021-02-06 00:00:00,2021-02-06 09:21:24,2021-02-06 09:22:26,2021-02-06 09:28:28,2021-02-06 09:37:15,11500,0.7484,2.66,40.0,40.0,0,0.0,152.0,,,,170.61666666666667,
2021-02-06 09:20:41,129191,2021-02-06 00:00:00,2021-02-06 09:20:43,2021-02-06 09:22:07,2021-02-06 09:26:54,2021-02-06 09:35:46,13193,0.4523,0.86,3.0,3.0,0,0.0,218.0,,,,63.15,
2021-02-06 09:20:42,129192,2021-02-06 00:00:00,2021-02-06 09:21:16,2021-02-06 09:22:06,2021-02-06 09:29:38,2021-02-06 09:39:44,4896,2.0989,4.06,138.0,138.0,0,0.0,497.0,,,,210.28333333333333,
2021-02-06 09:20:50,129193,2021-02-06 00:00:00,2021-02-06 09:25:33,2021-02-06 09:26:50,2021-02-06 09:42:17,2021-02-06 09:55:51,1992,1.9337,1.0,315.0,312.0,0,3.0,1597.0,,,,197.46666666666667,
2021-02-06 09:20:51,129194,2021-02-06 00:00:00,2021-02-06 09:20:52,2021-02-06 09:21:57,2021-02-06 09:28:35,2021-02-06 09:36:11,1957,2.0408,1.91,30.0,30.0,0,0.0,6698.0,,,,229.05,
2021-02-06 09:20:55,129195,2021-02-06 00:00:00,2021-02-06 09:20:56,2021-02-06 09:21:51,2021-02-06 09:41:23,2021-02-06 09:54:43,13061,1.3181,3.14,,,0,,2783.0,,,,185.01666666666665,
2021-02-06 09:20:55,129196,2021-02-06 00:00:00,2021-02-06 09:20:57,2021-02-06 09:21:06,2021-02-06 09:29:22,2021-02-06 09:45:51,11512,0.3278,4.03,44.0,44.0,0,0.0,307.0,,,,209.85,
2021-02-06 09:20:57,129198,2021-02-06 00:00:00,2021-02-06 09:20:58,2021-02-06 09:21:10,2021-02-06 09:35:26,2021-02-06 09:48:48,13103,2.3926,2.96,6.0,6.0,0,0.0,13248.0,,,,75.93333333333334,
2021-02-06 09:20:57,129197,2021-02-06 00:00:00,2021-02-06 09:21:04,2021-02-06 09:21:11,2021-02-06 09:25:25,2021-02-06 09:41:01,2325,0.3373,3.53,153.0,152.0,0,1.0,1799.0,,,,266.41666666666663,
2021-02-06 09:21:03,129199,2021-02-06 00:00:00,2021-02-06 09:21:49,2021-02-06 09:21:56,2021-02-06 09:27:02,2021-02-06 09:51:34,2835,0.0874815248947,2.29,174.0,172.0,0,2.0,3403.0,,,,409.3,
2021-02-06 09:21:03,129200,2021-02-06 00:00:00,2021-02-06 09:21:47,2021-02-06 09:22:54,2021-02-06 09:29:23,2021-02-06 09:39:27,3288,0.6454,1.25,80.0,79.0,0,1.0,375.0,,,,171.05,
2021-02-06 09:21:04,129201,2021-02-06 00:00:00,2021-02-06 09:21:15,2021-02-06 09:21:23,2021-02-06 09:25:12,2021-02-06 09:54:47,499,1.4849,4.85,78.0,75.0,0,3.0,2240.0,,,,171.06666666666666,
2021-02-06 09:21:06,129202,2021-02-06 00:00:00,2021-02-06 09:21:07,2021-02-06 09:21:19,2021-02-06 09:43:40,2021-02-06 10:02:29,968,2.1041,7.32,64.0,64.0,0,0.0,190.0,,,,211.91666666666663,
2021-02-06 09:21:06,129203,2021-02-06 00:00:00,2021-02-06 09:25:47,2021-02-06 09:26:46,2021-02-06 09:32:52,2021-02-06 09:50:33,12706,2.7018,5.93,18.0,18.0,0,0.0,56.0,,,,171.1,
2021-02-06 09:21:09,129204,2021-02-06 00:00:00,2021-02-06 09:21:10,2021-02-06 09:21:27,2021-02-06 09:31:51,2021-02-06 09:51:16,1656,1.7132,3.98,,,0,,82.0,,,,243.03333333333333,
2021-02-06 09:21:10,129205,2021-02-06 00:00:00,2021-02-06 09:22:07,2021-02-06 09:22:16,2021-02-06 09:27:37,2021-02-06 09:36:17,11607,0.5544,1.74,6.0,6.0,0,0.0,552.0,,,,232.65,
2021-02-06 09:21:13,129206,2021-02-06 00:00:00,2021-02-06 09:21:18,2021-02-06 09:29:14,2021-02-06 09:33:46,2021-02-06 09:48:18,1467,0.0954144613429,4.63,51.0,51.0,0,0.0,111.0,,,,219.2333333333333,
2021-02-06 09:21:14,129207,2021-02-06 00:00:00,2021-02-06 09:21:49,2021-02-06 09:22:57,2021-02-06 09:37:47,2021-02-06 09:50:17,1552,1.331,5.16,46.0,46.0,0,0.0,418.0,,,,171.23333333333332,
2021-02-06 09:21:17,129208,2021-02-06 00:00:00,2021-02-06 09:22:01,2021-02-06 09:22:07,2021-02-06 09:28:00,2021-02-06 09:36:50,13194,0.5547,2.83,,,0,,2.0,,,,25.55,
2021-02-06 09:21:18,129209,2021-02-06 00:00:00,2021-02-06 09:21:31,2021-02-06 09:21:37,2021-02-06 09:26:13,2021-02-06 09:42:10,12831,0.4273,2.77,181.0,180.0,0,1.0,533.0,,,,337.2333333333333,
2021-02-06 09:21:18,129210,2021-02-06 00:00:00,2021-02-06 09:22:04,2021-02-06 09:23:09,2021-02-06 09:33:14,2021-02-06 09:39:53,8563,0.0655905356019,1.19,21.0,21.0,0,0.0,213.0,,,,199.31666666666663,
2021-02-06 09:21:19,129211,2021-02-06 00:00:00,2021-02-06 09:21:20,2021-02-06 09:21:23,2021-02-06 09:28:05,2021-02-06 09:40:35,222,0.136726803583,5.09,230.0,229.0,0,1.0,285.0,,,,335.56666666666666,
2021-02-06 09:21:21,129212,2021-02-06 00:00:00,2021-02-06 09:21:21,2021-02-06 09:21:34,2021-02-06 09:39:35,2021-02-06 10:16:35,8930,0.8682,3.67,67.0,67.0,0,0.0,135.0,,,,210.2,
2021-02-06 09:21:21,129213,2021-02-06 00:00:00,2021-02-06 09:21:22,2021-02-06 09:21:40,2021-02-06 09:27:07,2021-02-06 09:34:19,12461,1.4316,0.81,32.0,31.0,0,1.0,1321.0,,,,411.35,
2021-02-06 09:21:23,129214,2021-02-06 00:00:00,2021-02-06 09:22:26,2021-02-06 09:22:39,2021-02-06 09:32:09,2021-02-06 09:48:10,1639,1.2647,1.95,104.0,102.0,0,2.0,1791.0,,,,228.61666666666667,
2021-02-06 09:21:25,129215,2021-02-06 00:00:00,2021-02-06 09:21:40,2021-02-06 09:22:18,2021-02-06 09:37:20,2021-02-06 09:41:53,12834,0.89,0.31,48.0,47.0,0,1.0,107.0,,,,171.41666666666666,
2021-02-06 09:21:25,129216,2021-02-06 00:00:00,2021-02-06 09:21:26,2021-02-06 09:21:50,2021-02-06 09:28:47,2021-02-06 09:43:34,558,2.3401,4.57,144.0,137.0,0,7.0,737.0,,,,169.33333333333334,
2021-02-06 09:21:27,129217,2021-02-06 00:00:00,2021-02-06 09:22:16,2021-02-06 09:23:12,2021-02-06 09:28:50,2021-02-06 09:48:04,7129,2.0745,3.26,102.0,100.0,0,2.0,1245.0,,,,75.4,
2021-02-06 09:21:28,129218,2021-02-06 00:00:00,2021-02-06 09:22:14,2021-02-06 09:25:22,2021-02-06 09:38:10,2021-02-06 09:50:30,480,1.7696,2.29,162.0,162.0,0,0.0,1057.0,,,,231.46666666666667,
2021-02-06 09:21:29,129219,2021-02-06 00:00:00,2021-02-06 09:21:42,2021-02-06 09:22:13,2021-02-06 09:43:17,2021-02-06 09:53:34,1531,0.14990569134,0.99,131.0,130.0,0,1.0,548.0,,,,169.81666666666666,
2021-02-06 09:21:32,129220,2021-02-06 00:00:00,2021-02-06 09:22:31,2021-02-06 09:22:41,2021-02-06 09:40:23,2021-02-06 09:57:08,5091,1.075,3.77,298.0,295.0,0,3.0,485.0,,,,181.1,
2021-02-06 09:21:33,129221,2021-02-06 00:00:00,2021-02-06 09:21:34,2021-02-06 09:22:34,2021-02-06 09:27:02,2021-02-06 09:34:37,13195,2.3489,1.67,19.0,19.0,0,0.0,62.0,,,,,
2021-02-06 09:21:34,129222,2021-02-06 00:00:00,2021-02-06 09:21:34,2021-02-06 09:23:19,2021-02-06 09:26:30,2021-02-06 09:39:24,4921,1.2992,4.15,465.0,463.0,0,2.0,2326.0,,,,220.36666666666667,
2021-02-06 09:21:36,129223,2021-02-06 00:00:00,2021-02-06 09:21:57,2021-02-06 09:22:08,2021-02-06 09:38:43,2021-02-06 10:01:12,12881,1.0998,5.66,6.0,6.0,0,0.0,350.0,,,,280.8,
2021-02-06 09:21:39,129224,2021-02-06 00:00:00,2021-02-06 09:25:17,2021-02-06 09:25:34,2021-02-06 09:44:17,2021-02-06 09:59:24,7117,2.1579,2.92,35.0,35.0,0,0.0,94.0,,,,3.8,
2021-02-06 09:21:45,129225,2021-02-06 00:00:00,2021-02-06 09:21:56,2021-02-06 09:22:57,2021-02-06 09:38:06,2021-02-06 09:55:04,11612,1.5595,4.89,24.0,24.0,0,0.0,150.0,,,,74.1,
2021-02-06 09:21:48,129226,2021-02-06 00:00:00,2021-02-06 09:22:26,2021-02-06 09:22:29,2021-02-06 09:39:17,2021-02-06 10:06:02,2496,1.3869,4.27,74.0,73.0,0,1.0,562.0,,,,208.53333333333336,
2021-02-06 09:21:50,129227,2021-02-06 00:00:00,2021-02-06 09:21:50,2021-02-06 09:23:27,2021-02-06 09:46:19,2021-02-06 09:57:21,2307,2.3553,3.25,53.0,53.0,0,0.0,1562.0,,,,77.85,
2021-02-06 09:21:50,129228,2021-02-06 00:00:00,2021-02-06 09:22:42,2021-02-06 09:22:50,2021-02-06 09:35:20,2021-02-06 09:59:32,1499,0.4256,4.55,251.0,250.0,0,1.0,733.0,,,,230.51666666666668,
2021-02-06 09:21:52,129229,2021-02-06 00:00:00,2021-02-06 09:22:01,2021-02-06 09:22:23,2021-02-06 09:37:05,2021-02-06 10:08:06,3480,0.3288,5.78,17.0,17.0,0,0.0,78.0,,,,,
2021-02-06 09:21:55,129230,2021-02-06 00:00:00,2021-02-06 09:21:58,2021-02-06 09:22:54,2021-02-06 09:41:40,2021-02-06 09:54:06,12966,0.8256,3.03,25.0,25.0,0,0.0,705.0,,,,351.3833333333333,
2021-02-06 09:21:57,129231,2021-02-06 00:00:00,2021-02-06 09:22:40,2021-02-06 09:25:43,2021-02-06 09:32:33,2021-02-06 09:39:27,155,0.191139863028,0.6,58.0,58.0,0,0.0,93.0,,,,169.7,
2021-02-06 09:21:57,129232,2021-02-06 00:00:00,2021-02-06 09:22:47,2021-02-06 09:24:32,2021-02-06 09:34:39,2021-02-06 09:45:48,3353,0.0686115598364,1.47,92.0,91.0,0,1.0,1132.0,,,,211.28333333333333,
2021-02-06 09:21:58,129233,2021-02-06 00:00:00,2021-02-06 09:22:17,2021-02-06 09:22:35,2021-02-06 09:29:03,2021-02-06 09:40:31,1237,0.7303,4.21,199.0,196.0,0,3.0,1311.0,,,,227.6833333333333,
2021-02-06 09:22:00,129234,2021-02-06 00:00:00,2021-02-06 09:22:41,2021-02-06 09:23:57,2021-02-06 09:32:56,2021-02-06 09:45:25,575,1.2147,2.18,342.0,341.0,0,1.0,567.0,,,,171.0,
2021-02-06 09:22:01,129235,2021-02-06 00:00:00,2021-02-06 09:22:26,2021-02-06 09:22:33,2021-02-06 09:55:42,2021-02-06 10:05:08,8751,0.9412,2.52,5.0,5.0,0,0.0,398.0,,,,232.01666666666668,
2021-02-06 09:22:01,129236,2021-02-06 00:00:00,2021-02-06 09:22:25,2021-02-06 09:22:32,2021-02-06 09:37:54,2021-02-06 09:46:13,12423,1.3825,3.21,48.0,47.0,0,1.0,2097.0,,,,172.01666666666668,
2021-02-06 09:22:03,129237,2021-02-06 00:00:00,2021-02-06 09:22:23,2021-02-06 09:22:36,2021-02-06 09:30:22,2021-02-06 09:42:13,11062,0.7824,5.17,274.0,274.0,0,0.0,586.0,,,,172.05,
2021-02-06 09:22:04,129239,2021-02-06 00:00:00,2021-02-06 09:22:25,2021-02-06 09:22:29,2021-02-06 09:33:43,2021-02-06 09:44:48,13196,0.4655,2.84,126.0,124.0,0,2.0,699.0,,,,6.733333333333333,
2021-02-06 09:22:04,129238,2021-02-06 00:00:00,2021-02-06 09:22:35,2021-02-06 09:22:51,2021-02-06 09:32:41,2021-02-06 09:43:22,8647,1.517,0.8,154.0,154.0,0,0.0,1591.0,,,,348.01666666666665,
2021-02-06 09:22:07,129240,2021-02-06 00:00:00,2021-02-06 09:22:08,2021-02-06 09:24:38,2021-02-06 09:56:13,2021-02-06 10:04:54,2094,2.4258,1.76,112.0,111.0,0,1.0,4572.0,,,,243.98333333333332,
2021-02-06 09:22:09,129241,2021-02-06 00:00:00,2021-02-06 09:22:10,2021-02-06 09:23:20,2021-02-06 09:27:59,2021-02-06 09:35:09,3394,0.6617,1.42,22.0,21.0,0,1.0,1258.0,,,,348.9833333333333,
2021-02-06 09:22:10,129242,2021-02-06 00:00:00,2021-02-06 09:22:17,2021-02-06 09:22:36,2021-02-06 09:42:04,2021-02-06 10:03:05,11020,1.0038,5.55,135.0,135.0,0,0.0,2126.0,,,,321.75,
2021-02-06 09:22:12,129243,2021-02-06 00:00:00,2021-02-06 09:22:42,2021-02-06 09:24:01,2021-02-06 09:31:30,2021-02-06 09:43:42,5721,1.2497,3.22,12.0,12.0,0,0.0,19.0,,,,230.4333333333333,
2021-02-06 09:22:13,129244,2021-02-06 00:00:00,2021-02-06 09:22:51,2021-02-06 09:24:17,2021-02-06 09:31:49,2021-02-06 09:46:59,4955,2.2911,4.66,12.0,11.0,0,1.0,42.0,,,,192.16666666666663,
2021-02-06 09:22:14,129245,2021-02-06 00:00:00,2021-02-06 09:22:15,2021-02-06 09:23:14,2021-02-06 09:36:12,2021-02-06 09:48:14,11146,2.2472,2.77,50.0,49.0,0,1.0,543.0,,,,187.8,
2021-02-06 09:22:15,129246,2021-02-06 00:00:00,2021-02-06 09:22:43,2021-02-06 09:23:10,2021-02-06 09:33:50,2021-02-06 09:44:42,3203,0.8886,0.85,219.0,219.0,0,0.0,451.0,,,,80.81666666666666,
2021-02-06 09:22:16,129247,2021-02-06 00:00:00,2021-02-06 09:22:51,2021-02-06 09:24:02,2021-02-06 09:33:59,2021-02-06 09:52:40,2133,1.6075,2.75,92.0,91.0,0,1.0,128.0,,,,119.5,
2021-02-06 09:22:16,129248,2021-02-06 00:00:00,2021-02-06 09:22:18,2021-02-06 09:22:36,2021-02-06 09:29:41,2021-02-06 09:41:41,3342,0.0198339809669,1.94,96.0,95.0,0,1.0,778.0,,,,326.51666666666665,
2021-02-06 09:22:22,129249,2021-02-06 00:00:00,2021-02-06 09:22:43,2021-02-06 09:36:17,2021-02-06 09:40:09,2021-02-06 09:50:38,11110,1.7757,1.67,278.0,278.0,0,0.0,1832.0,,,,237.55,
2021-02-06 09:22:22,129250,2021-02-06 00:00:00,2021-02-06 09:22:23,2021-02-06 09:23:21,2021-02-06 09:33:47,2021-02-06 09:43:53,1283,1.4999,1.95,78.0,78.0,0,0.0,167.0,,,,219.56666666666663,
2021-02-06 09:22:23,129251,2021-02-06 00:00:00,2021-02-06 09:22:56,2021-02-06 09:23:11,2021-02-06 09:40:01,2021-02-06 09:56:27,344,0.2963,2.89,80.0,80.0,0,0.0,713.0,,,,279.5833333333333,
2021-02-06 09:22:24,129252,2021-02-06 00:00:00,2021-02-06 09:23:23,2021-02-06 09:24:26,2021-02-06 09:49:27,2021-02-06 10:02:43,2495,0.3015,1.33,86.0,86.0,0,0.0,478.0,,,,21.9,
2021-02-06 09:22:28,129253,2021-02-06 00:00:00,2021-02-06 09:22:29,2021-02-06 09:22:42,2021-02-06 09:35:14,2021-02-06 09:53:56,12696,0.3275,5.78,32.0,30.0,0,2.0,84.0,,,,307.90000000000003,
2021-02-06 09:22:28,129254,2021-02-06 00:00:00,2021-02-06 09:22:40,2021-02-06 09:23:29,2021-02-06 09:31:52,2021-02-06 09:38:10,4255,1.9121,1.23,90.0,89.0,0,1.0,580.0,,,,169.76666666666668,
